Unnamed: 0,id,author_id,text,is_retweet,content
10,1646690069779218432,1232783237623119872,"Two years ago I had just dropped off the MarsHelicopter for its wild dream of a tech demo flying on Mars Now it has just notched its 50th flight Talk about Ingenuity

Next steps for the heli  ",False,"Two years ago, I had just dropped off the #MarsHelicopter for its wild dream of a tech demo: flying on Mars. Now it has just notched its 50th flight. Talk about Ingenuity!

Next steps for the heli: https://t.co/vuvgzBUea0 https://t.co/t1vn0nKfcy"
11,1641892349168209921,1232783237623119872,This took about 30 minutes Heres a wider view from when I was finishing up ,False,@KozaBettina This took about 30 minutes. Here's a wider view from when I was finishing up: https://t.co/AQkrQVAyaW
12,1641884358746451968,1232783237623119872,I took this time lapse over about half an hour Slow and steady Heres a look at the core sample inside the drill bit when I was done ,False,@RealJamesGrove I took this time lapse over about half an hour. Slow and steady! Here's a look at the core sample inside the drill bit when I was done: https://t.co/SyOFbcr4ib
13,1641879801467400192,1232783237623119872,"Back to the grind Im SamplingMars yet again with the first rock core of my new science campaign exploring the top of Jezero Craters delta

My coring drill is working well and my teams excited about what this rock may hold Heres why  ",False,"Back to the grind! I’m #SamplingMars yet again, with the first rock core of my new science campaign exploring the top of Jezero Crater’s delta.

My coring drill is working well, and my team’s excited about what this rock may hold. Here’s why: https://t.co/Tfx3vGiRUR https://t.co/DVlduom2Jf"
14,1639270376193531907,1232783237623119872,These clouds are quite high and likely made of CO2 But Mars has waterice clouds as well Theres a lot we can learn from studying them Learn more from some of my science team in a recent blog ,False,@mikewarot These clouds are quite high and likely made of CO2. But Mars has water-ice clouds as well. There's a lot we can learn from studying them. Learn more from some of my science team in a recent blog: https://t.co/w01xgyxAp5
15,1639266349976354817,1232783237623119872,Yes And my science team has been keeping an eye out since were early in the cloudy season Read more ,False,@puresight @UnlikelyWorlds Yes! And my science team has been keeping an eye out since we're early in the cloudy season. Read more: https://t.co/EIGfDWa4kG
16,1638904566279454721,1232783237623119872,"Dusty and cold sure  but Mars has a certain raw beauty 

Dawn at the Red Planet with high clouds floating by Take time to look up

Full image  ",False,"Dusty and cold, sure – but Mars has a certain, raw beauty. 

Dawn at the Red Planet, with high clouds floating by. Take time to look up.

Full image: https://t.co/lOIB0GBraf https://t.co/bYreLdR2Fc"
17,1638644970595975168,1232783237623119872,After quite a bit of driving lately Im at a new spot we call Berea Ive been scanning this layered rock remotely and am going to look more deeply into the story it records Back to SamplingMars ,False,"After quite a bit of driving lately, I’m at a new spot we call “Berea.” I’ve been scanning this layered rock remotely, and am going to look more deeply into the story it records. Back to #SamplingMars! https://t.co/LVyxzn7Wd1"
18,1636891645680685056,1232783237623119872,Looking and feeling good thanks My team fit me with thicker stronger wheels than previous Mars rovers and theyve been doing a great job You can read more about them here  ,False,"@PettitSJ Looking and feeling good, thanks! My team fit me with thicker, stronger wheels than previous Mars rovers, and they've been doing a great job. You can read more about them here: https://t.co/J26PzCTCu6 https://t.co/bIlM8MsAwh"
19,1636782702061064192,1232783237623119872,You might know I carry a pet rock in my left front wheel which tumbled in there over a year ago But did you know others have joined the journey too Ive picked up two additional hitchhikers in my right front and rear wheels Fine by me  lets keep rolling ,False,"You might know I carry a “pet rock” in my left front wheel, which tumbled in there over a year ago. But did you know others have joined the journey too? I’ve picked up two additional hitchhikers, in my right front and rear wheels. Fine by me – let’s keep rolling! https://t.co/YFg62M6CBC"
20,1636458302849818625,1232783237623119872, Give it a listen and see what you think Heres video of an earlier flight with sound captured by one of my two microphones  ,False,"@AutumnalBaby 🔊 Give it a listen and see what you think! Here's video of an earlier flight, with sound captured by one of my two microphones:  https://t.co/wqOuX8Ip4l"
21,1636373439123693576,1232783237623119872," Andaction Check out my latest video of the MarsHelicopter kicking up dust and taking off for Flight 47

Ingenuity is well beyond its warranty at this point but has been zipping along with me keeping up for as long as it can as we move together uphill ",False,"🎥 And…action! Check out my latest video of the #MarsHelicopter kicking up dust and taking off for Flight #47.

Ingenuity is well beyond its “warranty” at this point, but has been zipping along with me, keeping up for as long as it can as we move together uphill. https://t.co/8iKFUIQni9"
22,1635700845282217984,1232783237623119872,"Some interesting tilted rock beds and flagstones just up ahead Going to creep a bit closer and see if theyd make good science targets Truth be told I could stare at rocks all day 

My location  ",False,"Some interesting tilted rock beds and flagstones just up ahead. Going to creep a bit closer and see if they’d make good science targets. (Truth be told, I could stare at rocks all day.) 🪨🤓

My location: https://t.co/uPsKFhEY5J https://t.co/iqGCpCxC4W"
23,1634994891578277889,1232783237623119872,Attention explorers PiDay is coming soon Sharpen your pencils for the NASAPiDayChallenge including a problem featuring yours truly Can you complete all four before 314 March 14  ,False,"Attention explorers: #PiDay is coming soon! Sharpen your pencils for the #NASAPiDayChallenge, including a problem featuring yours truly. Can you complete all four before 3.14 (March 14)? https://t.co/SpI7N2HnBh https://t.co/sr0hI0ZlxY"
24,1633872261278228480,1232783237623119872,"1 In satellite images my team spied some interesting curved rock beds in this area which may have come from a meandering river 
2 MarsHelicopter flew over the area to scout it out
3 Now Im here doing science up close 

Hows that for teamwork ",False,"1️⃣ In satellite images, my team spied some interesting curved rock beds in this area, which may have come from a meandering river. 
2️⃣ #MarsHelicopter flew over the area to scout it out.
3️⃣ Now I’m here doing science up close. 

How’s that for teamwork? https://t.co/M9I0J6k8gq"
25,1631322039759032322,1232783237623119872,"Working my way uphill I recently spotted the MarsHelicopter again up ahead Can you believe its flown over 6 miles 10 km in 46 flights Not bad for a test vehicle that was shooting for one successful hover to start with 

Ingenuitys flight log  ",False,"Working my way uphill, I recently spotted the #MarsHelicopter again, up ahead. Can you believe it’s flown over 6 miles (10 km), in 46 flights? Not bad for a test vehicle that was shooting for one successful hover to start with! 🤯

Ingenuity’s flight log: https://t.co/bAjOVo6Gbf https://t.co/sVWpQyraZZ"
26,1629190966782590977,1232783237623119872,Off to new places For the past week or so the MarsHelicopter and I have been climbing northwest toward interesting ancient river deposits near a dunefilled crater up ahead Track our progress  ,False,"Off to new places. For the past week or so, the #MarsHelicopter and I have been climbing northwest toward interesting ancient river deposits near a dune-filled crater up ahead. Track our progress: https://t.co/uPsKFhEY5J https://t.co/WURsmYH9cP"
27,1626944634478907394,1232783237623119872,"Two years ago today I went for the ride of a lifetime down through the Martian atmosphere to my new home Go behind the scenes with the people who got me here and learn more about what it took to survive the Seven Minutes of Terror

 Listen  ",False,"Two years ago today, I went for the ride of a lifetime: down through the Martian atmosphere to my new home. Go behind the scenes with the people who got me here and learn more about what it took to survive the “Seven Minutes of Terror.”

🔊 Listen: https://t.co/5DO1mYQPYt https://t.co/ucdFaz6EYs"
28,1626644004086611968,1232783237623119872,"Tomorrow is my twoyear anniversary of landing on Mars Time flies when youre having fun ie doing literally millions of science tasks

Get geeky and dive into the numbers  

Or celebrate in other fun ways  ",False,"Tomorrow is my two-year anniversary of landing on Mars. Time flies when you’re having fun (i.e., doing literally millions of science tasks)!

Get geeky and dive into the numbers: https://t.co/YNje1rS3i5 

Or celebrate in other fun ways: https://t.co/30gDJhc1o1 https://t.co/euXmCxKRiR"
29,1626377193529163776,1232783237623119872," Live talk tonight 7 pm PT  10 pm ET

Can you believe Ive been exploring Mars for almost two years Join one of my science team members for a live talk with QampA and hear what Ive been up to Watch online  ",False,"🔴 Live talk tonight: 7 p.m. PT / 10 p.m. ET

Can you believe I’ve been exploring Mars for almost two years? Join one of my science team members for a live talk with Q&amp;A and hear what I’ve been up to. Watch online: https://t.co/Q24DiFmbE8 https://t.co/Z26sCycWii"
30,1626290285184446466,1232783237623119872,The climb has begun With my backup samples safe on the crater floor Im heading upriver What am I looking for up on top of the ancient delta One of my science team explains  ,False,"The climb has begun! With my backup samples safe on the crater floor, I’m heading “upriver.” What am I looking for up on top of the ancient delta? One of my science team explains: https://t.co/m5ibVQGldI https://t.co/PFh4lhzqz2"
31,1625619646354427904,1232783237623119872,Dropping these 10 tubes in this area serves as a backup Plan A is for me to deliver tubes Im carrying directly to the next lander as shown below But if Im not able to the diverse set left here would be worth the trip ,False,"@PaulCValerio Dropping these 10 tubes in this area serves as a backup. Plan A is for me to deliver tubes I'm carrying directly to the next lander, as shown below. But if I'm not able to, the diverse set left here would be worth the trip: https://t.co/qqU5izABYE"
32,1625618089537863680,1232783237623119872,Mass limits make specialists of us Mars robots Ive got the tools and time to identify scientifically interesting targets drill and capture samples seal the tubes etc The next lander would bring tools suited for taking prepped tubes and launching them on a return journey,False,"@PaulCValerio Mass limits make specialists of us Mars robots. I've got the tools (and time) to identify scientifically interesting targets, drill and capture samples, seal the tubes, etc. The next lander would bring tools suited for taking prepped tubes and launching them on a return journey."
33,1625587281984901120,1232783237623119872,"The full set in one view Check out my new panorama featuring all  of the sample tubes I recently set down as a backup for MarsSampleReturn 

Trouble spotting them all Improve your odds with this interactive viewer and zoom in on the full image  ",False,"The full set, in one view! Check out my new panorama, featuring all 🔟 of the sample tubes I recently set down as a backup for #MarsSampleReturn. 

Trouble spotting them all? Improve your odds with this interactive viewer, and zoom in on the full image: https://t.co/n6ajoU0LF0 https://t.co/7pkubeRZWh"
34,1621198302694998016,1232783237623119872,"As my team knows success is often about facing tough challenges and sticking through it Thats why they love to highlight and chat with students who show true perseverance Know a kid who fits the bill Nominate by March 1
 ",False,"As my team knows, success is often about facing tough challenges and sticking through it. That’s why they love to highlight and chat with students who show true perseverance. Know a kid who fits the bill? Nominate by March 1:
https://t.co/HF025KFsaH https://t.co/ZfznHf4vJ5"
35,1620116576598102016,1232783237623119872,"And thats 

With a final tube drop Ive completed the diverse backup set of samples Im setting down Future MarsSampleReturn robots could come for these or if all goes well Ill have lots more fascinating stuff in hand when they get here

More  ",False,"And that's 🔟!

With a final tube drop, I’ve completed the diverse backup set of samples I’m setting down. Future #MarsSampleReturn robots could come for these, or if all goes well, I’ll have lots more fascinating stuff in hand when they get here.

More: https://t.co/GqgSvdmeHt https://t.co/6oKs2wmm9m"
36,1618365035168038912,1232783237623119872,Dust does indeed gather but maybe not as fast as you might think Heres a little more info on that ,False,"@Leggoo00 @JensKrabbe1 Dust does indeed gather, but maybe not as fast as you might think. Here's a little more info on that: https://t.co/KYWhFAqeGS"
37,1618351421463883776,1232783237623119872,Weve got some good sample hunters in the comments Many can pick out two tubes fairly easily by following my tracks And if you download the highres selfie you might spot several more The one shown directly in front of me in the pic sits at position 9 in this overhead map ,False,We've got some good sample hunters in the comments! Many can pick out two tubes fairly easily by following my tracks. And if you download the high-res selfie you might spot several more. (The one shown directly in front of me in the pic sits at position #9 in this overhead map.) https://t.co/0ZNAbzhVoW
38,1618001832588247047,1232783237623119872," Who took this picture I did 
 How is that possible An explanation ",False,"📷 Who took this picture? I did. 
🤳 How is that possible? An explanation: https://t.co/8vGkIvOwKV"
39,1618001507689066496,1232783237623119872,"If youve been following along you know Ive been busy in the last few weeks setting down some very special items for possible return to Earth via MarsSampleReturn

How many lightsabI mean sample tubes can you spot in my latest selfie

Full image  ",False,"If you’ve been following along, you know I’ve been busy in the last few weeks, setting down some very special items for possible return to Earth via #MarsSampleReturn.

How many lightsab…I mean sample tubes can you spot in my latest selfie?🔍

Full image: https://t.co/UyKilg5sRb https://t.co/yv2vmkzeuj"
40,1616534832783450113,1232783237623119872,Rocks like this studied up close could for the first time help put a specific age on the surface of Mars Scientists often make educated guesses about the age by counting craters in a region more craters  older Samples like this offer a key to unlocking the real answer ,False,"Rocks like this, studied up close, could for the first time help put a specific age on the surface of Mars. Scientists often make educated guesses about the age by counting craters in a region (more craters = older). Samples like this offer a key to unlocking the real answer. https://t.co/wJYRvSloDP"
41,1616534829448966145,1232783237623119872,"Almost there  nine tubes down 

Why is my team excited about this one This core sample came from an igneous rock back near my landing site Brought back to Earth it could tell scientists a lot about the earliest history of this lakebed area But thats not all ",False,"Almost there – nine tubes down! 

Why is my team excited about this one? This core sample came from an igneous rock back near my landing site. Brought back to Earth, it could tell scientists a lot about the earliest history of this lakebed area. But that’s not all... https://t.co/uCPewfKyxN"
42,1616233545122578432,1232783237623119872,Each of my sample tubes is about 6 inches 152 cm long Get a look inside and learn more about their unique design  ,False,"@mohan_bave Each of my sample tubes is about 6 inches (15.2 cm) long. Get a look inside, and learn more about their unique design: https://t.co/LekLsoojr9 https://t.co/XOyuzYHed9"
43,1616231965455421441,1232783237623119872,Mars does have dust storms but my teams not worried that these tubes will get covered up Heres more on why not ,False,"@JoshWM96 Mars does have dust storms, but my team's not worried that these tubes will get covered up. Here's more on why not: https://t.co/KYWhFAqeGS"
44,1616068922469650435,1232783237623119872,Heres a wider view of the area including Skinner Ridge where I collected this sample back in July 2022 Fullresolution image  ,False,"Here’s a wider view of the area, including “Skinner Ridge,” where I collected this sample back in July 2022. Full-resolution image: https://t.co/jlAvqzaEEl https://t.co/TIE0suNlcs"
45,1616068918145318912,1232783237623119872,In this tube a piece of sandstone with clues about the wet environment it formed in The individual grains within this rock got carried here by a river that flowed in long ago That means its got info about what it was like farther upstream Catnip for rock nerds ,False,"In this tube: a piece of sandstone, with clues about the wet environment it formed in. The individual grains within this rock got carried here by a river that flowed in long ago. That means it's got info about what it was like farther upstream. Catnip for rock nerds! https://t.co/NzEbeMeKWY"
46,1616068914076856327,1232783237623119872,"Another tube drop makes eight out of 10

Reminder this set Im dropping is a backup Plan A I deliver the samples Im still carrying and others still to come directly to MarsSampleReturn But if I cant this set alone would be worth sending back  ",False,"Another tube drop makes eight out of 10!

Reminder: this set I’m dropping is a backup. Plan A: I deliver the samples I’m still carrying (and others still to come) directly to #MarsSampleReturn. But if I can’t, this set alone would be worth sending back. https://t.co/kmo7DMdYxV https://t.co/m8eJLm8M91"
47,1613977956145324033,1232783237623119872,"Since I collected samples in this area about six months ago my teams been really excited about the possibility of bringing them back with MarsSampleReturn

Read more on why  
Or take a deeper dive and hear from them directly ",False,"Since I collected samples in this area about six months ago, my team’s been really excited about the possibility of bringing them back with #MarsSampleReturn.

Read more on why: https://t.co/sn5Wh9fRnG 
Or take a deeper dive and hear from them directly: 👇https://t.co/ldqxsOrwef"
48,1613977951766478850,1232783237623119872,I got this sample from a rock we call Wildcat Ridge Drop yourself on Mars and check it out Its one of the sampling spots you can explore in this 3D experience built from images and data I sent back  ,False,"I got this sample from a rock we call “Wildcat Ridge.” Drop yourself on Mars and check it out: It’s one of the sampling spots you can explore in this 3D experience, built from images and data I sent back: https://t.co/O8OmOLfdYP https://t.co/CvfR0uintw"
49,1613977946536161280,1232783237623119872,"
Sample Depot now 70 complete

The rock core in this tube is from a finegrained mudstone formed in the ancient river delta nearby Its the kind of rock that could be good for preserving signs of ancient life if life was ever present here  ",False,"🔴🔴🔴🔴🔴🔴🔴⚪⚪⚪
Sample Depot now 70% complete!

The rock core in this tube is from a fine-grained mudstone, formed in the ancient river delta nearby. It’s the kind of rock that could be good for preserving signs of ancient life (if life was ever present here). 🔍 https://t.co/MP64fBkGHr"
50,1613549923060056064,1232783237623119872,As others mentioned bandwidth limits prevent a live video feed But you see what my mission team sees the raw images that arrive with every downlink from Mars usually multiple downlinks a day thousands of photos per week Filtering is up to you sort by date camera etc,False,"@eBenito12 As others mentioned, bandwidth limits prevent a live video feed. But you see what my mission team sees: the raw images that arrive with every downlink from Mars: usually multiple downlinks a day, thousands of photos per week. Filtering is up to you (sort by date, camera, etc.)."
51,1613240915526844416,1232783237623119872,You can see for yourself Images we take get sent back to Earth and automatically appear here ,False,@eBenito12 You can see for yourself! Images we take get sent back to Earth and automatically appear here: https://t.co/Jeij82vANY
52,1613239184717926406,1232783237623119872,"This interactive map is the place to go 

You can use the layers panel on the upper left to turn different features on and off Happy exploring",False,"@SublimeLebanon This interactive map is the place to go: https://t.co/PWbwFLzKre

You can use the layers panel on the upper left to turn different features on and off. Happy exploring!"
53,1613232950426103809,1232783237623119872,"The MarsHelicopter and I are closer together than weve been in a while and guess who I spotted resting on a dune between flights Can you believe Ingenuity is gearing up for Flight 39 

Latest on Ingenuity 
Interactive map  ",False,"The #MarsHelicopter and I are closer together than we’ve been in a while, and guess who I spotted resting on a dune between flights. Can you believe Ingenuity is gearing up for Flight #39? 🤯

Latest on Ingenuity: https://t.co/PLapgbqbXU
Interactive map: https://t.co/PWbwFLzKre https://t.co/3fbXj5ZyAc"
54,1612923478914760704,1232783237623119872,Thankfully not based on what weve seen at Mars before Heres a thread on that ,False,"@PaulQuinnBxl Thankfully not, based on what we've seen at Mars before. Here's a thread on that: https://t.co/KYWhFAqeGS"
55,1612849662788251648,1232783237623119872,Correct And heres a video of how that works ,False,@KeelVlad @moonefish Correct! And here's a video of how that works: https://t.co/8vGkIvOwKV
56,1612837263251234818,1232783237623119872,"You might remember I collected two samples from this rock as Ive done in several spots From each of those sites Im keeping one sample and setting one down in this sample depot Im building

More on each sample  ",False,"You might remember I collected two samples from this rock, as I’ve done in several spots. From each of those sites, I’m keeping one sample, and setting one down in this sample depot I’m building.

More on each sample: https://t.co/SuSfqeBI37 https://t.co/B7mBQ4Meaz"
57,1612837258893348866,1232783237623119872,Fond memories My very first rock core from back in Sept 2021 now sits sealed up and waiting for potential return to Earth Six of 10 sample tubes are now down in my backup set ,False,"Fond memories! My very first rock core, from back in Sept. 2021, now sits sealed up and waiting for potential return to Earth. Six of 10 sample tubes are now down in my backup set. https://t.co/twVsw3MFVX"
58,1611451092566478849,1232783237623119872,Fair question but Im not spreading them out as much as you might think Maybe this can help explain ,False,"@OQPYMARS Fair question, but I'm not spreading them out as much as you might think. Maybe this can help explain? https://t.co/kHY8q8lARu"
59,1611441841303621632,1232783237623119872,Meanwhile heres more on what my team learned from early studies of this rock and others like it ,False,"Meanwhile, here’s more on what my team learned from early studies of this rock and others like it: https://t.co/65OluGL2ea"
60,1611441838992330852,1232783237623119872,I collected this rock core back in Nov 2021 Bringing samples from rocks like this back to Earth for closer study could be really revealing ,False,I collected this rock core back in Nov. 2021. Bringing samples from rocks like this back to Earth for closer study could be really revealing.🔬 https://t.co/alTdK1Q3En
61,1611441834248798208,1232783237623119872,"Five down five to go as I lay down my backup set of 10 samples 

In this tube a core sample from a rock that formed from magma then was altered by water several times It could help scientists understand the early history of this area when life may have been present  ",False,"Five down, five to go, as I lay down my backup set of 10 samples. 

In this tube: a core sample from a rock that formed from magma, then was altered by water several times. It could help scientists understand the early history of this area, when life may have been present. 🔎🪨 https://t.co/TOYDSlNrzz"
62,1611423078776721409,1232783237623119872,A Mars year is almost twice as long about 687 Earth days More info here on how that affect Mars exploration ,False,@BrettTompkins8 A Mars year is almost twice as long: about 687 Earth days. More info here on how that affect Mars exploration: https://t.co/nKdCitFPwq
63,1611379134189670401,1232783237623119872,"As of today Ive ridden the Red Planet around our Sun one whole time Highlights from my first Mars year

Explore vast crater floor
Collect 18 samples
Examine ancient river delta
Start laying down samples for MarsSampleReturn

Many adventures still ahead soonward ",False,"As of today, I’ve ridden the Red Planet around our Sun one whole time. Highlights from my first Mars year:

✅Explore vast crater floor
✅Collect 18 samples
✅Examine ancient river delta
✅Start laying down samples for #MarsSampleReturn

Many adventures still ahead, so...onward! https://t.co/ZO8kYojH2L"
64,1610793559950766080,1232783237623119872,Theyre about 6 inches 152 cm long You can learn more about all the careful design that went into them here  ,False,@BrandonBabiker They're about 6 inches (15.2 cm) long. You can learn more about all the careful design that went into them here: https://t.co/LekLsoojr9 https://t.co/905Yh1XgV3
65,1610723523517108224,1232783237623119872,Cant blame you for wondering about that My team has looked into it quite a bit and feels confident about this approach Heres a thread to help explain why ,False,"@IAmIgnasio Can't blame you for wondering about that! My team has looked into it quite a bit, and feels confident about this approach. Here's a thread to help explain why: https://t.co/KYWhFAqeGS"
66,1610710508973477890,1232783237623119872,"
Sample Depot 40 complete

Another successful tube drop adds to my growing collection here at the Three Forks location Four of the 10 tubes Im leaving here as a backup set are down More on my samples  ",False,"🔴🔴🔴🔴⚪⚪⚪⚪⚪⚪
Sample Depot: 40% complete!

Another successful tube drop adds to my growing collection here at the “Three Forks” location. Four of the 10 tubes I’m leaving here as a backup set are down. More on my samples: https://t.co/SuSfqeBI37 https://t.co/UNjgtqSFh2"
67,1608896488889016321,1232783237623119872,"I love photography From broad landscapes to extreme closeups my pics from 2022 had a bit of everything Your weekly faves included my pet rock a Martian moon and more

View and like photos  
Image of the Week gallery  ",False,"I love #photography. From broad landscapes to extreme closeups, my pics from 2022 had a bit of everything. Your weekly faves included my “pet rock,” a Martian moon, and more.

👍View and “like” photos: https://t.co/L6lhCMWnUq 
📷Image of the Week gallery: https://t.co/jQbq9rGT33 https://t.co/gNUFf4GNJ0"
68,1608875920034795520,1232783237623119872,"Educators Four days left to nominate your middle or highschool student for Youve Got Perseverance Celebrate their drive to overcome with a special award from me and my mission team 

Get details amp nominate by Jan 3 
gotperseverance ",False,"Educators: Four days left to nominate your middle- or high-school student for “You’ve Got Perseverance!” Celebrate their drive to overcome with a special award from me and my mission team. 

Get details &amp; nominate by Jan. 3: https://t.co/HF025KFsaH
#gotperseverance https://t.co/LY4xxKnmPm"
69,1608714527314702342,1232783237623119872,Watch my twin back on Earth testing a tube drop to get a sense of it ,False,@Kruxxt698 Watch my twin back on Earth testing a tube drop to get a sense of it: https://t.co/yAVrvEfGxc
70,1608713949360578563,1232783237623119872,Inside my belly is my sample handling system One side holds all the sample tubes which I access with a robotic arm On the other side a camera seal dispensers etc Theres also a small cradle where I can briefly hang a sealed tube before releasing it to drop to the ground ,False,"@Kruxxt698 Inside my belly is my sample handling system. One side holds all the sample tubes, which I access with a robotic arm. On the other side: a camera, seal dispensers, etc. There's also a small cradle where I can briefly hang a sealed tube before releasing it to drop to the ground. https://t.co/E355UkjNre"
71,1608677973254868992,1232783237623119872,Short answer Its a question of mass  ,False,@GHosch4 Short answer? It's a question of mass. 👇 https://t.co/Lh5LUPcQai
72,1608677159903821824,1232783237623119872,"In most of the places Ive sampled so far yes One of each of those pairs is getting laid down as part of this backup set

More on each sample  ",False,"@Raym_Maps In most of the places I've sampled so far, yes. One of each of those pairs is getting laid down as part of this backup set.

More on each sample: https://t.co/SuSfqeBI37 https://t.co/bptQWzzcw6"
73,1608672445061533696,1232783237623119872,Depends what you mean by same location Im dropping this whole set of backup samples within an area that would fit on a football field But Im leaving some space in between each one for the future helicopters that would pick them up to land and approach them see second map ,False,@parzr1 Depends what you mean by “same location.” I’m dropping this whole set of backup samples within an area that would fit on a football field. But I’m leaving some space in between each one for the future helicopters that would pick them up to land and approach them (see second map). https://t.co/QAIEBHqEdq
74,1608634431191019521,1232783237623119872,Just dropped off another sample tube This ones full of loose sandy material collected from a nearby dune Its also my most recent sample collected earlier this month   ,False,"Just dropped off another sample tube! This one’s full of loose, sandy material collected from a nearby dune. It’s also my most recent sample, collected earlier this month. 👇 https://t.co/2YLJoMMw1W https://t.co/9U7qScZyHF"
75,1606429890324365314,1232783237623119872,If all goes to plan this backup set will stay here while I deliver my primary set incl other samples still to come directly to the lander as seen below One way or another MarsSampleReturn should get some amazing stuff to send back for closer study ,False,"If all goes to plan, this backup set will stay here while I deliver my primary set (incl. other samples still to come) directly to the lander, as seen below. One way or another, #MarsSampleReturn should get some amazing stuff to send back for closer study. https://t.co/qqU5izABYE"
76,1606429888021696512,1232783237623119872,Not only do we expect the sample tubes not to be covered up but Im also very carefully documenting exactly where I put them down So going back to them again later shouldnt be an issue ,False,"Not only do we expect the sample tubes not to be covered up, but I’m also very carefully documenting exactly where I put them down. So going back to them again later shouldn’t be an issue. https://t.co/o68yX0h97S"
77,1606429885651914752,1232783237623119872,What about something smaller sitting low on the surface See this ribbon cable leading to seismometer After four years a thin coat of dust but easy to spot The pile of dirt you see over part of it is only there because InSight purposely put it there ,False,"What about something smaller, sitting low on the surface? See this ribbon cable leading to @NASAInSight’s seismometer? After four years: a thin coat of dust, but easy to spot. (The pile of dirt you see over part of it is only there because InSight purposely put it there.) https://t.co/UdpHVY18eA"
78,1606429881373700096,1232783237623119872,How much dust does a Mars spacecraft gather after nine years on the surface Take a look at top deck after nine years dusty but hardly unrecognizable ,False,"How much dust does a Mars spacecraft gather after nine years on the surface? Take a look at @MarsCuriosity’s top deck after nine years: dusty, but hardly unrecognizable. https://t.co/eVQcTgzQ84"
79,1606429877053558784,1232783237623119872,These samples are a backup set aside in case Im not able to deliver my main set of samples directly to the next lander In that case these would be picked up by one of two Sample Recovery Helicopters illustrated here about nine years from now ,False,"These samples are a backup, set aside in case I’m not able to deliver my main set of samples directly to the next lander. In that case, these would be picked up by one of two Sample Recovery Helicopters (illustrated here), about nine years from now. https://t.co/3b4KRth4qN"
